Freq.	V(n002)
5.49540873857637e+03	(-6.09472062343824e-02dB,-6.77952655805130e+00°)
5.55904257270416e+03	(-6.23567053642721e-02dB,-6.85728648957548e+00°)
5.62341325190362e+03	(-6.37985625435396e-02dB,-6.93592102126512e+00°)
5.68852930843855e+03	(-6.52735095062832e-02dB,-7.01543939097523e+00°)
5.75439937337170e+03	(-6.67822940180967e-02dB,-7.09585091330218e+00°)
5.82103217770885e+03	(-6.83256802033805e-02dB,-7.17716497946971e+00°)
5.88843655355603e+03	(-6.99044488782261e-02dB,-7.25939105718169e+00°)
5.95662143529025e+03	(-7.15193978888880e-02dB,-7.34253869044051e+00°)
6.02559586074372e+03	(-7.31713424559201e-02dB,-7.42661749932957e+00°)
6.09536897240184e+03	(-7.48611155239759e-02dB,-7.51163717975863e+00°)
6.16595001861497e+03	(-7.65895681173107e-02dB,-7.59760750317050e+00°)
6.23734835482434e+03	(-7.83575697010336e-02dB,-7.68453831620771e+00°)
6.30957344480208e+03	(-8.01660085481228e-02dB,-7.77243954033748e+00°)
6.38263486190564e+03	(-8.20157921121959e-02dB,-7.86132117143364e+00°)
6.45654229034671e+03	(-8.39078474061091e-02dB,-7.95119327931379e+00°)
6.53130552647488e+03	(-8.58431213863451e-02dB,-8.04206600723016e+00°)
6.60693448007612e+03	(-8.78225813432404e-02dB,-8.13394957131236e+00°)
6.68343917568631e+03	(-8.98472152970002e-02dB,-8.22685425996050e+00°)
6.76082975391998e+03	(-9.19180323995623e-02dB,-8.32079043318675e+00°)
6.83911647281446e+03	(-9.40360633422601e-02dB,-8.41576852190368e+00°)
6.91830970918953e+03	(-9.62023607692722e-02dB,-8.51179902715744e+00°)
6.99841996002291e+03	(-9.84179996968589e-02dB,-8.60889251930391e+00°)
7.07945784384155e+03	(-1.00684077938346e-01dB,-8.70705963712598e+00°)
7.16143410212920e+03	(-1.03001716534818e-01dB,-8.80631108688989e+00°)
7.24435960075008e+03	(-1.05372060191498e-01dB,-8.90665764133856e+00°)
7.32824533138922e+03	(-1.07796277719748e-01dB,-9.00811013862003e+00°)
7.41310241300936e+03	(-1.10275562484638e-01dB,-9.11067948114876e+00°)
7.49894209332474e+03	(-1.12811132858026e-01dB,-9.21437663439761e+00°)
7.58577575029203e+03	(-1.15404232677078e-01dB,-9.31921262561847e+00°)
7.67361489361838e+03	(-1.18056131708125e-01dB,-9.42519854248905e+00°)
7.76247116628711e+03	(-1.20768126115790e-01dB,-9.53234553168376e+00°)
7.85235634610092e+03	(-1.23541538937267e-01dB,-9.64066479736631e+00°)
7.94328234724302e+03	(-1.26377720561658e-01dB,-9.75016759960146e+00°)
8.03526122185638e+03	(-1.29278049214201e-01dB,-9.86086525268376e+00°)
8.12830516164120e+03	(-1.32243931445317e-01dB,-9.97276912338069e+00°)
8.22242649947092e+03	(-1.35276802624274e-01dB,-1.00858906290877e+01°)
8.31763771102692e+03	(-1.38378127437337e-01dB,-1.02002412358925e+01°)
8.41395141645217e+03	(-1.41549400390213e-01dB,-1.03158324565465e+01°)
8.51138038202398e+03	(-1.44792146314638e-01dB,-1.04326758483399e+01°)
8.60993752184623e+03	(-1.48107920878850e-01dB,-1.05507830108785e+01°)
8.70963589956103e+03	(-1.51498311101787e-01dB,-1.06701655837596e+01°)
8.81048873008037e+03	(-1.54964935870744e-01dB,-1.07908352441437e+01°)
8.91250938133769e+03	(-1.58509446462260e-01dB,-1.09128037042192e+01°)
9.01571137605980e+03	(-1.62133527065961e-01dB,-1.10360827085583e+01°)
9.12010839355933e+03	(-1.65838895311075e-01dB,-1.11606840313601e+01°)
9.22571427154787e+03	(-1.69627302795350e-01dB,-1.12866194735787e+01°)
9.33254300797015e+03	(-1.73500535615999e-01dB,-1.14139008599333e+01°)
9.44060876285948e+03	(-1.77460414902414e-01dB,-1.15425400357976e+01°)
9.54992586021461e+03	(-1.81508797350209e-01dB,-1.16725488639648e+01°)
9.66050878989839e+03	(-1.85647575756291e-01dB,-1.18039392212866e+01°)
9.77237220955837e+03	(-1.89878679554512e-01dB,-1.19367229951820e+01°)
9.88553094656965e+03	(-1.94204075351498e-01dB,-1.20709120800139e+01°)
1.00000000000003e+04	(-1.98625767462220e-01dB,-1.22065183733296e+01°)
1.01157945425993e+04	(-2.03145798444835e-01dB,-1.23435537719639e+01°)
1.02329299228078e+04	(-2.07766249634305e-01dB,-1.24820301679992e+01°)
1.03514216667937e+04	(-2.12489241674301e-01dB,-1.26219594445831e+01°)
1.04712854805093e+04	(-2.17316935046823e-01dB,-1.27633534715974e+01°)
1.05925372517732e+04	(-2.22251530598997e-01dB,-1.29062241011775e+01°)
1.07151930523764e+04	(-2.27295270066454e-01dB,-1.30505831630793e+01°)
1.08392691402123e+04	(-2.32450436592671e-01dB,-1.31964424598895e+01°)
1.09647819614321e+04	(-2.37719355243618e-01dB,-1.33438137620780e+01°)
1.10917481526243e+04	(-2.43104393517073e-01dB,-1.34927088028889e+01°)
1.12201845430199e+04	(-2.48607961845859e-01dB,-1.36431392730678e+01°)
1.13501081567235e+04	(-2.54232514094311e-01dB,-1.37951168154220e+01°)
1.14815362149691e+04	(-2.59980548047187e-01dB,-1.39486530192122e+01°)
1.16144861384037e+04	(-2.65854605890241e-01dB,-1.41037594143729e+01°)
1.17489755493956e+04	(-2.71857274681638e-01dB,-1.42604474655583e+01°)
1.18850222743705e+04	(-2.77991186813358e-01dB,-1.44187285660126e+01°)
1.20226443461745e+04	(-2.84259020461689e-01dB,-1.45786140312620e+01°)
1.21618600064640e+04	(-2.90663500025920e-01dB,-1.47401150926264e+01°)
1.23026877081242e+04	(-2.97207396554267e-01dB,-1.49032428905486e+01°)
1.24451461177142e+04	(-3.03893528156031e-01dB,-1.50680084677406e+01°)
1.25892541179420e+04	(-3.10724760399025e-01dB,-1.52344227621428e+01°)
1.27350308101670e+04	(-3.17704006691159e-01dB,-1.54024965996980e+01°)
1.28824955169317e+04	(-3.24834228645167e-01dB,-1.55722406869355e+01°)
1.30316677845234e+04	(-3.32118436425290e-01dB,-1.57436656033674e+01°)
1.31825673855644e+04	(-3.39559689074846e-01dB,-1.59167817936938e+01°)
1.33352143216336e+04	(-3.47161094823431e-01dB,-1.60915995598172e+01°)
1.34896288259169e+04	(-3.54925811372601e-01dB,-1.62681290526664e+01°)
1.36458313658896e+04	(-3.62857046158762e-01dB,-1.64463802638282e+01°)
1.38038426460292e+04	(-3.70958056591968e-01dB,-1.66263630169884e+01°)
1.39636836105598e+04	(-3.79232150269378e-01dB,-1.68080869591813e+01°)
1.41253754462279e+04	(-3.87682685161982e-01dB,-1.69915615518494e+01°)
1.42889395851114e+04	(-3.96313069773257e-01dB,-1.71767960617134e+01°)
1.44543977074597e+04	(-4.05126763268331e-01dB,-1.73637995514544e+01°)
1.46217717445676e+04	(-4.14127275572266e-01dB,-1.75525808702096e+01°)
1.47910838816825e+04	(-4.23318167435968e-01dB,-1.77431486438833e+01°)
1.49623565609448e+04	(-4.32703050468293e-01dB,-1.79355112652762e+01°)
1.51356124843625e+04	(-4.42285587132789e-01dB,-1.81296768840352e+01°)
1.53108746168207e+04	(-4.52069490707626e-01dB,-1.83256533964266e+01°)
1.54881661891253e+04	(-4.62058525207097e-01dB,-1.85234484349370e+01°)
1.56675107010819e+04	(-4.72256505263192e-01dB,-1.87230693577059e+01°)
1.58489319246116e+04	(-4.82667295965620e-01dB,-1.89245232377931e+01°)
1.60324539069009e+04	(-4.93294812658718e-01dB,-1.91278168522876e+01°)
1.62181009735898e+04	(-5.04143020693631e-01dB,-1.93329566712628e+01°)
1.64058977319959e+04	(-5.15215935134160e-01dB,-1.95399488465830e+01°)
1.65958690743761e+04	(-5.26517620414641e-01dB,-1.97487992005691e+01°)
1.67880401812261e+04	(-5.38052189948280e-01dB,-1.99595132145295e+01°)
1.69824365246179e+04	(-5.49823805684272e-01dB,-2.01720960171647e+01°)
1.71790838715764e+04	(-5.61836677612117e-01dB,-2.03865523728515e+01°)
1.73780082874943e+04	(-5.74095063211548e-01dB,-2.06028866698194e+01°)
1.75792361395875e+04	(-5.86603266846414e-01dB,-2.08211029082239e+01°)
1.77827941003898e+04	(-5.99365639101015e-01dB,-2.10412046881300e+01°)
1.79887091512884e+04	(-6.12386576057275e-01dB,-2.12631951974154e+01°)
1.81970085861004e+04	(-6.25670518511237e-01dB,-2.14870771996035e+01°)
1.84077200146901e+04	(-6.39221951127390e-01dB,-2.17128530216395e+01°)
1.86208713666292e+04	(-6.53045401529341e-01dB,-2.19405245416213e+01°)
1.88364908948986e+04	(-6.67145439325412e-01dB,-2.21700931764976e+01°)
1.90546071796331e+04	(-6.81526675067772e-01dB,-2.24015598697487e+01°)
1.92752491319099e+04	(-6.96193759143785e-01dB,-2.26349250790624e+01°)
1.94984459975810e+04	(-7.11151380598285e-01dB,-2.28701887640213e+01°)
1.97242273611491e+04	(-7.26404265885559e-01dB,-2.31073503738166e+01°)
1.99526231496894e+04	(-7.41957177549911e-01dB,-2.33464088350051e+01°)
2.01836636368162e+04	(-7.57814912833730e-01dB,-2.35873625393260e+01°)
2.04173794466959e+04	(-7.73982302212059e-01dB,-2.38302093315958e+01°)
2.06538015581059e+04	(-7.90464207852777e-01dB,-2.40749464976986e+01°)
2.08929613085410e+04	(-8.07265522001583e-01dB,-2.43215707526915e+01°)
2.11348903983671e+04	(-8.24391165291072e-01dB,-2.45700782290444e+01°)
2.13796208950230e+04	(-8.41846084973312e-01dB,-2.48204644650340e+01°)
2.16271852372709e+04	(-8.59635253075409e-01dB,-2.50727243933130e+01°)
2.18776162394962e+04	(-8.77763664477737e-01dB,-2.53268523296755e+01°)
2.21309470960571e+04	(-8.96236334914557e-01dB,-2.55828419620408e+01°)
2.23872113856841e+04	(-9.15058298896939e-01dB,-2.58406863396767e+01°)
2.26464430759313e+04	(-9.34234607558029e-01dB,-2.61003778626866e+01°)
2.29086765276784e+04	(-9.53770326420822e-01dB,-2.63619082717820e+01°)
2.31739464996855e+04	(-9.73670533088819e-01dB,-2.66252686383650e+01°)
2.34422881532000e+04	(-9.93940314860022e-01dB,-2.68904493549435e+01°)
2.37137370566173e+04	(-1.01458476626496e+00dB,-2.71574401259053e+01°)
2.39883291901957e+04	(-1.03560898652955e+00dB,-2.74262299586725e+01°)
2.42661009508249e+04	(-1.05701807696390e+00dB,-2.76968071552639e+01°)
2.45470891568511e+04	(-1.07881713827804e+00dB,-2.79691593042877e+01°)
2.48313310529565e+04	(-1.10101126782627e+00dB,-2.82432732733910e+01°)
2.51188643150966e+04	(-1.12360555678138e+00dB,-2.85191352021898e+01°)
2.54097270554939e+04	(-1.14660508724073e+00dB,-2.87967304957059e+01°)
2.57039578276895e+04	(-1.17001492926607e+00dB,-2.90760438183327e+01°)
2.60015956316536e+04	(-1.19384013785929e+00dB,-2.93570590883579e+01°)
2.63026799189547e+04	(-1.21808574987645e+00dB,-2.96397594730648e+01°)
2.66072505979890e+04	(-1.24275678088269e+00dB,-2.99241273844367e+01°)
2.69153480392700e+04	(-1.26785822195086e+00dB,-3.02101444754897e+01°)
2.72270130807800e+04	(-1.29339503640668e+00dB,-3.04977916372545e+01°)
2.75422870333826e+04	(-1.31937215652389e+00dB,-3.07870489964314e+01°)
2.78612116862986e+04	(-1.34579448017265e+00dB,-3.10778959137402e+01°)
2.81838293126455e+04	(-1.37266686742476e+00dB,-3.13703109829856e+01°)
2.85101826750400e+04	(-1.39999413711962e+00dB,-3.16642720308598e+01°)
2.88403150312670e+04	(-1.42778106339497e+00dB,-3.19597561174998e+01°)
2.91742701400126e+04	(-1.45603237218649e+00dB,-3.22567395378199e+01°)
2.95120922666648e+04	(-1.48475273770077e+00dB,-3.25551978236363e+01°)
2.98538261891806e+04	(-1.51394677886622e+00dB,-3.28551057465988e+01°)
3.01995172040212e+04	(-1.54361905576665e+00dB,-3.31564373219470e+01°)
3.05492111321561e+04	(-1.57377406606254e+00dB,-3.34591658131034e+01°)
3.09029543251369e+04	(-1.60441624140496e+00dB,-3.37632637371149e+01°)
3.12607936712406e+04	(-1.63554994384753e+00dB,-3.40687028709568e+01°)
3.16227766016848e+04	(-1.66717946226179e+00dB,-3.43754542587045e+01°)
3.19889510969150e+04	(-1.69930900876137e+00dB,-3.46834882195844e+01°)
3.23593656929639e+04	(-1.73194271514086e+00dB,-3.49927743569077e+01°)
3.27340694878849e+04	(-1.76508462933479e+00dB,-3.53032815678923e+01°)
3.31131121482602e+04	(-1.79873871190297e+00dB,-3.56149780543753e+01°)
3.34965439157839e+04	(-1.83290883254772e+00dB,-3.59278313344171e+01°)
3.38844156139214e+04	(-1.86759876666926e+00dB,-3.62418082547944e+01°)
3.42767786546462e+04	(-1.90281219196513e+00dB,-3.65568750043810e+01°)
3.46736850452543e+04	(-1.93855268507982e+00dB,-3.68729971284090e+01°)
3.50751873952580e+04	(-1.97482371831059e+00dB,-3.71901395436050e+01°)
3.54813389233588e+04	(-2.01162865637557e+00dB,-3.75082665541906e+01°)
3.58921934645017e+04	(-2.04897075325034e+00dB,-3.78273418687360e+01°)
3.63078054770114e+04	(-2.08685314907877e+00dB,-3.81473286178548e+01°)
3.67282300498097e+04	(-2.12527886716423e+00dB,-3.84681893727213e+01°)
3.71535229097185e+04	(-2.16425081104710e+00dB,-3.87898861643958e+01°)
3.75837404288457e+04	(-2.20377176167417e+00dB,-3.91123805039361e+01°)
3.80189396320574e+04	(-2.24384437466584e+00dB,-3.94356334032741e+01°)
3.84591782045367e+04	(-2.28447117768644e+00dB,-3.97596053968339e+01°)
3.89045144994294e+04	(-2.32565456792325e+00dB,-4.00842565638649e+01°)
3.93550075455791e+04	(-2.36739680967930e+00dB,-4.04095465514627e+01°)
3.98107170553511e+04	(-2.40970003208504e+00dB,-4.07354345982478e+01°)
4.02717034325473e+04	(-2.45256622693375e+00dB,-4.10618795586711e+01°)
4.07380277804127e+04	(-2.49599724664515e+00dB,-4.13888399279120e+01°)
4.12097519097345e+04	(-2.53999480236178e+00dB,-4.17162738673356e+01°)
4.16869383470350e+04	(-2.58456046218206e+00dB,-4.20441392304710e+01°)
4.21696503428597e+04	(-2.62969564953396e+00dB,-4.23723935894737e+01°)
4.26579518801608e+04	(-2.67540164169294e+00dB,-4.27009942620324e+01°)
4.31519076827780e+04	(-2.72167956844714e+00dB,-4.30298983386793e+01°)
4.36515832240181e+04	(-2.76853041091306e+00dB,-4.33590627104623e+01°)
4.41570447353328e+04	(-2.81595500050421e+00dB,-4.36884440969358e+01°)
4.46683592150979e+04	(-2.86395401805498e+00dB,-4.40179990744266e+01°)
4.51855944374938e+04	(-2.91252799310188e+00dB,-4.43476841045301e+01°)
4.57088189614891e+04	(-2.96167730332353e+00dB,-4.46774555627907e+01°)
4.62381021399277e+04	(-3.01140217414080e+00dB,-4.50072697675215e+01°)
4.67735141287215e+04	(-3.06170267847796e+00dB,-4.53370830087164e+01°)
4.73151258961497e+04	(-3.11257873668539e+00dB,-4.56668515770076e+01°)
4.78630092322655e+04	(-3.16403011662402e+00dB,-4.59965317926227e+01°)
4.84172367584117e+04	(-3.21605643391126e+00dB,-4.63260800342931e+01°)
4.89778819368464e+04	(-3.26865715232797e+00dB,-4.66554527680685e+01°)
4.95450190804808e+04	(-3.32183158438543e+00dB,-4.69846065759910e+01°)
5.01187233627290e+04	(-3.37557889205117e+00dB,-4.73134981845813e+01°)
5.06990708274723e+04	(-3.42989808763190e+00dB,-4.76420844930935e+01°)
5.12861383991383e+04	(-3.48478803481173e+00dB,-4.79703226014930e+01°)
5.18800038928980e+04	(-3.54024744984315e+00dB,-4.82981698381136e+01°)
5.24807460249792e+04	(-3.59627490288832e+00dB,-4.86255837869508e+01°)
5.30884444231008e+04	(-3.65286881950772e+00dB,-4.89525223145499e+01°)
5.37031796370272e+04	(-3.71002748229262e+00dB,-4.92789435964480e+01°)
5.43250331492453e+04	(-3.76774903263817e+00dB,-4.96048061431298e+01°)
5.49540873857645e+04	(-3.82603147265299e+00dB,-4.99300688254612e+01°)
5.55904257270424e+04	(-3.88487266720126e+00dB,-5.02546908995620e+01°)
5.62341325190370e+04	(-3.94427034607290e+00dB,-5.05786320310843e+01°)
5.68852930843862e+04	(-4.00422210627723e+00dB,-5.09018523188627e+01°)
5.75439937337178e+04	(-4.06472541445528e+00dB,-5.12243123179061e+01°)
5.82103217770893e+04	(-4.12577760940569e+00dB,-5.15459730616993e+01°)
5.88843655355611e+04	(-4.18737590471906e+00dB,-5.18667960837891e+01°)
5.95662143529032e+04	(-4.24951739151513e+00dB,-5.21867434386275e+01°)
6.02559586074380e+04	(-4.31219904127762e+00dB,-5.25057777216494e+01°)
6.09536897240192e+04	(-4.37541770878059e+00dB,-5.28238620885622e+01°)
6.16595001861505e+04	(-4.43917013510095e+00dB,-5.31409602738278e+01°)
6.23734835482442e+04	(-4.50345295071094e+00dB,-5.34570366083199e+01°)
6.30957344480217e+04	(-4.56826267864480e+00dB,-5.37720560361406e+01°)
6.38263486190573e+04	(-4.63359573773347e+00dB,-5.40859841305835e+01°)
6.45654229034680e+04	(-4.69944844590136e+00dB,-5.43987871092305e+01°)
6.53130552647497e+04	(-4.76581702351916e+00dB,-5.47104318481752e+01°)
6.60693448007621e+04	(-4.83269759680636e+00dB,-5.50208858953643e+01°)
6.68343917568640e+04	(-4.90008620127780e+00dB,-5.53301174830515e+01°)
6.76082975392007e+04	(-4.96797878522783e+00dB,-5.56380955393623e+01°)
6.83911647281455e+04	(-5.03637121324640e+00dB,-5.59447896989673e+01°)
6.91830970918963e+04	(-5.10525926976098e+00dB,-5.62501703128646e+01°)
6.99841996002300e+04	(-5.17463866259852e+00dB,-5.65542084572751e+01°)
7.07945784384165e+04	(-5.24450502656174e+00dB,-5.68568759416539e+01°)
7.16143410212929e+04	(-5.31485392701406e+00dB,-5.71581453158242e+01°)
7.24435960075018e+04	(-5.38568086346769e+00dB,-5.74579898762424e+01°)
7.32824533138932e+04	(-5.45698127316942e+00dB,-5.77563836714024e+01°)
7.41310241300946e+04	(-5.52875053467897e+00dB,-5.80533015063915e+01°)
7.49894209332484e+04	(-5.60098397143475e+00dB,-5.83487189466098e+01°)
7.58577575029213e+04	(-5.67367685530203e+00dB,-5.86426123206661e+01°)
7.67361489361848e+04	(-5.74682441009895e+00dB,-5.89349587224673e+01°)
7.76247116628722e+04	(-5.82042181509561e+00dB,-5.92257360125161e+01°)
7.85235634610102e+04	(-5.89446420848184e+00dB,-5.95149228184347e+01°)
7.94328234724312e+04	(-5.96894669079966e+00dB,-5.98024985347350e+01°)
8.03526122185648e+04	(-6.04386432833618e+00dB,-6.00884433218511e+01°)
8.12830516164131e+04	(-6.11921215647319e+00dB,-6.03727381044589e+01°)
8.22242649947103e+04	(-6.19498518298998e+00dB,-6.06553645691004e+01°)
8.31763771102703e+04	(-6.27117839131577e+00dB,-6.09363051611370e+01°)
8.41395141645228e+04	(-6.34778674372874e+00dB,-6.12155430810536e+01°)
8.51138038202410e+04	(-6.42480518449854e+00dB,-6.14930622801360e+01°)
8.60993752184634e+04	(-6.50222864296958e+00dB,-6.17688474555466e+01°)
8.70963589956115e+04	(-6.58005203658255e+00dB,-6.20428840448212e+01°)
8.81048873008049e+04	(-6.65827027383166e+00dB,-6.23151582198120e+01°)
8.91250938133780e+04	(-6.73687825715568e+00dB,-6.25856568801007e+01°)
9.01571137605992e+04	(-6.81587088576054e+00dB,-6.28543676459076e+01°)
9.12010839355946e+04	(-6.89524305837203e+00dB,-6.31212788505197e+01°)
9.22571427154799e+04	(-6.97498967591670e+00dB,-6.33863795322643e+01°)
9.33254300797028e+04	(-7.05510564412997e+00dB,-6.36496594260530e+01°)
9.44060876285961e+04	(-7.13558587608988e+00dB,-6.39111089545186e+01°)
9.54992586021474e+04	(-7.21642529467575e+00dB,-6.41707192187729e+01°)
9.66050878989852e+04	(-7.29761883495085e+00dB,-6.44284819888068e+01°)
9.77237220955849e+04	(-7.37916144646832e+00dB,-6.46843896935584e+01°)
9.88553094656978e+04	(-7.46104809550000e+00dB,-6.49384354106730e+01°)
1.00000000000004e+05	(-7.54327376718773e+00dB,-6.51906128559772e+01°)
1.01157945425994e+05	(-7.62583346761704e+00dB,-6.54409163726921e+01°)
1.02329299228080e+05	(-7.70872222581304e+00dB,-6.56893409204065e+01°)
1.03514216667939e+05	(-7.79193509565886e+00dB,-6.59358820638330e+01°)
1.04712854805094e+05	(-7.87546715773658e+00dB,-6.61805359613696e+01°)
1.05925372517733e+05	(-7.95931352109139e+00dB,-6.64232993534861e+01°)
1.07151930523765e+05	(-8.04346932491903e+00dB,-6.66641695509575e+01°)
1.08392691402125e+05	(-8.12792974017757e+00dB,-6.69031444229641e+01°)
1.09647819614323e+05	(-8.21268997112388e+00dB,-6.71402223850774e+01°)
1.10917481526245e+05	(-8.29774525677584e+00dB,-6.73754023871507e+01°)
1.12201845430201e+05	(-8.38309087230099e+00dB,-6.76086839011332e+01°)
1.13501081567236e+05	(-8.46872213033288e+00dB,-6.78400669088245e+01°)
1.14815362149693e+05	(-8.55463438221591e+00dB,-6.80695518895874e+01°)
1.16144861384039e+05	(-8.64082301917996e+00dB,-6.82971398080336e+01°)
1.17489755493958e+05	(-8.72728347344610e+00dB,-6.85228321017004e+01°)
1.18850222743707e+05	(-8.81401121926444e+00dB,-6.87466306687312e+01°)
1.20226443461746e+05	(-8.90100177388567e+00dB,-6.89685378555752e+01°)
1.21618600064642e+05	(-8.98825069846753e+00dB,-6.91885564447198e+01°)
1.23026877081243e+05	(-9.07575359891769e+00dB,-6.94066896424689e+01°)
1.24451461177144e+05	(-9.16350612667463e+00dB,-6.96229410667794e+01°)
1.25892541179422e+05	(-9.25150397942773e+00dB,-6.98373147351668e+01°)
1.27350308101671e+05	(-9.33974290177842e+00dB,-7.00498150526927e+01°)
1.28824955169319e+05	(-9.42821868584378e+00dB,-7.02604468000429e+01°)
1.30316677845235e+05	(-9.51692717180418e+00dB,-7.04692151217080e+01°)
1.31825673855646e+05	(-9.60586424839661e+00dB,-7.06761255142726e+01°)
1.33352143216338e+05	(-9.69502585335525e+00dB,-7.08811838148257e+01°)
1.34896288259171e+05	(-9.78440797380095e+00dB,-7.10843961894971e+01°)
1.36458313658898e+05	(-9.87400664658115e+00dB,-7.12857691221289e+01°)
1.38038426460294e+05	(-9.96381795856201e+00dB,-7.14853094030893e+01°)
1.39636836105600e+05	(-1.00538380468742e+01dB,-7.16830241182335e+01°)
1.41253754462281e+05	(-1.01440630991141e+01dB,-7.18789206380201e+01°)
1.42889395851116e+05	(-1.02344893535017e+01dB,-7.20730066067852e+01°)
1.44543977074599e+05	(-1.03251130989977e+01dB,-7.22652899321830e+01°)
1.46217717445678e+05	(-1.04159306753797e+01dB,-7.24557787747934e+01°)
